site,FGF_r1.30s,FGF_r2.30s,FGF_r3.30s,FGF_r1.2m,FGF_r2.2m,FGF_r3.2m,FGF_r1.5m,FGF_r2.5m,FGF_r3.5m,FGF_r1.30m,FGF_r2.30m,FGF_r3.30m,MAPK1_motif,MTOR_motif,y.MAPK1,y.MTOR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
DOT1L;786;,0.409826903555781,0.3876488054734021,0.43242511042568604,0.43163080871378007,0.43041426437383895,0.38442144553891294,0.429361448100674,0.43364850316101,0.42769572265410793,0.431600505113207,0.404322037811887,0.4200478964810371,0.72027972027972,0.7307692307692311,0,0,1,3,0,1,1,3,1,4,0,0,0,4,2,3,4,2,2,3,3,0,4,2,2,0,0,4,1,4,0,4,3,2,1,4,0,2,4,4,2,3,0,3,3,3,2,0,1,1,2,3
CLASP1;680;,0.41143534186111597,0.40199474991407297,0.41195595475654,0.453364800495844,0.459879995262993,0.453027015415422,0.44282907329562,0.43816410828774793,0.44170669557284103,0.45731392142799393,0.444273581097485,0.43923869028885,0.7272727272727271,0.738461538461538,0,0,4,4,3,0,3,4,1,2,0,1,2,2,0,1,0,0,0,1,4,0,1,4,0,4,0,4,1,4,1,3,1,3,0,2,2,1,3,0,0,4,1,3,1,3,1,4,1,0,4,3
THOC2;1516;,0.270105029608755,0.294643441971741,0.318096477257438,0.224448737234575,0.334946785853645,0.301023752270108,0.278815295280938,0.32447454123221003,0.280767885685763,0.24420745909835398,0.301929647067671,0.330935305893628,0.594405594405594,0.507692307692308,0,0,4,3,4,1,2,1,4,4,4,3,4,1,0,4,3,4,2,4,2,0,1,4,4,0,4,4,1,1,1,2,2,2,3,1,3,2,4,1,0,3,2,4,1,3,0,4,1,1,2,2
TRPS1;127;,0.43491063707148103,0.386615660669685,0.411511062108553,0.4218577331370779,0.427441189223419,0.401083416939724,0.435373310512234,0.41674793485351397,0.439479518781569,0.38699950400041105,0.431494362921563,0.461985035854095,0.741258741258741,0.623076923076923,0,0,4,1,1,4,2,0,2,2,1,2,0,2,0,3,4,2,0,1,4,2,0,0,0,4,0,3,4,3,1,2,1,2,1,0,1,4,2,1,0,2,2,2,3,3,1,2,4,2,2,2
ATP1A2;439;,0.391803048353974,0.380412454830914,0.379296473376825,0.37508188094980105,0.43169549068067,0.36459327120799395,0.433973890483122,0.38711597966209704,0.389701635276539,0.418359039944105,0.37538671114023,0.432644255632386,0.419580419580419,0.484615384615385,0,0,0,3,4,2,3,4,3,3,0,4,4,1,4,4,4,1,4,1,3,4,0,1,2,3,3,1,0,4,2,2,4,0,1,4,4,1,4,1,2,1,4,3,3,4,3,4,2,4,4,3
EPB41L2;187;,0.426132368913547,0.41551102114514393,0.440214613861647,0.431648299867926,0.419637935531339,0.48930713148673793,0.372191394125596,0.443997860697335,0.38859429352923497,0.443312630991447,0.48618432346674395,0.408042289542228,0.42657342657342606,0.315384615384615,0,0,4,3,2,4,0,1,4,4,1,4,0,3,4,0,0,4,4,3,3,2,0,1,1,1,0,3,4,0,3,2,1,1,1,3,0,4,1,3,1,2,4,2,3,3,3,2,4,3,2,3
ATN1;34;,0.4612366537869871,0.41561072297356205,0.373401634868927,0.418858607403233,0.40949836803834605,0.408807883768334,0.3523416003715061,0.415346666877872,0.4554434265952829,0.411661183932788,0.42867011457101895,0.448645581880676,0.566433566433566,0.6461538461538461,0,0,1,3,0,3,3,0,1,0,1,0,4,0,2,1,0,0,3,4,1,3,3,3,4,2,0,0,1,4,3,0,1,3,0,3,3,1,3,4,4,3,1,0,2,0,2,2,1,1,4,3
IGF2R;2337;,0.407572699062736,0.436582168233184,0.46745686907719397,0.4034212878568161,0.42279561862003795,0.447601742118478,0.483247212378578,0.45406762258091204,0.39206337194420293,0.40971383977129294,0.46153191666930105,0.42231151565470204,0.503496503496503,0.515384615384615,0,0,1,2,4,4,0,0,0,0,3,1,4,3,4,1,2,0,0,4,0,0,4,4,0,3,0,0,1,2,0,3,4,3,1,0,4,2,4,0,2,1,1,0,0,0,0,2,4,4,2,4
LMNA;429;,0.420568145172326,0.44871946366822896,0.445461134647206,0.439018336760962,0.427464563755642,0.47876651955507504,0.47414039227256605,0.46837362393105997,0.433702902888641,0.45777406898844103,0.486136110894948,0.449722473815341,0.447552447552447,0.530769230769231,0,0,1,4,0,0,4,4,1,3,0,0,3,0,2,0,0,4,0,2,0,0,0,3,0,4,1,3,4,3,2,0,0,0,3,2,1,4,0,1,4,4,3,0,3,0,3,2,3,1,4,3
RALA;11;,0.472473780991798,0.45484586910226205,0.46358226808828495,0.45414895486137397,0.463442780056218,0.48927686721136293,0.485072336733315,0.489662825326443,0.45281150583324603,0.454118254658613,0.471197497899215,0.443805618012755,0.37762237762237805,0.430769230769231,0,0,0,2,3,4,4,3,0,0,4,3,4,3,3,4,2,4,0,0,1,1,1,0,2,3,0,1,0,2,2,4,4,3,2,2,2,1,1,4,2,3,4,2,3,0,1,1,1,3,1,0
MBD5;264;,0.41699275198960795,0.407967650830673,0.404353179258316,0.444299646537387,0.428843626933254,0.443092236200677,0.430994586196503,0.44896838861336796,0.45420901461528296,0.45866980809997104,0.4436606136118879,0.447627206434024,0.643356643356643,0.5846153846153841,0,0,0,3,2,4,3,4,0,4,3,1,0,2,2,4,2,3,3,3,3,3,0,3,3,1,2,0,3,3,2,2,3,4,2,2,0,1,1,1,2,3,1,3,4,2,1,1,2,4,1,3
FBXO4;11;,0.43608495307296397,0.38548269475883296,0.412296168556926,0.45596109204010205,0.428459053693296,0.48701141425105,0.41737758926324303,0.45384851692774797,0.435270420028608,0.42986719886314007,0.460030372406143,0.42717516357928603,0.6013986013986011,0.623076923076923,0,0,1,0,4,2,3,3,2,2,4,3,1,1,1,0,2,3,2,3,1,2,4,0,1,0,2,1,1,1,2,1,0,3,1,3,2,2,2,3,1,4,4,0,1,3,4,1,0,0,4,1
SRRM2;1097;,0.438593537900976,0.43301438124851294,0.40762061230491103,0.416931150525034,0.4548262177950779,0.43438476368287804,0.46499735011934207,0.44110656577092106,0.45978651631412104,0.476894395401486,0.4338121478565829,0.45341325310860403,0.671328671328671,0.6461538461538461,0,0,0,0,0,1,1,1,2,1,1,3,0,4,0,4,3,1,3,0,1,0,1,2,1,1,2,3,3,4,0,3,1,1,4,0,2,4,3,2,4,0,1,0,2,0,3,4,1,0,3,2
TCEA1;97;,0.365568160583274,0.38280683215432704,0.35102833710731396,0.387473084948251,0.41184544244099297,0.347366826067395,0.31631537770772805,0.34879075338648996,0.39948927309841104,0.3836017147712871,0.358269617566596,0.384835292198821,0.48951048951048903,0.6461538461538461,0,0,3,2,3,4,0,3,0,3,4,4,4,0,4,0,3,3,1,1,2,0,2,4,1,2,1,2,3,2,3,2,1,0,1,0,4,1,2,3,2,1,3,0,1,2,3,3,2,2,2,3
COBLL1;364;,0.45781084444307296,0.42028306520287295,0.43352258737881294,0.49076019910409396,0.461838046274662,0.50595856410278,0.43566884228773295,0.441854070791243,0.427451437250555,0.43004825741609604,0.49267403927470094,0.47236315039775795,0.6013986013986011,0.7307692307692311,0,0,3,3,4,2,3,0,2,0,1,2,1,4,2,4,0,0,2,4,1,2,4,3,0,3,3,3,2,3,2,2,2,1,3,0,2,4,3,3,3,2,4,4,2,0,0,1,4,4,0,0
FKBP15;1159;,0.44755982702894603,0.43461419183294603,0.42898347818735705,0.459013848218599,0.463910634640818,0.42777826451542794,0.45970238540834496,0.437451954809367,0.448383499549555,0.46594284202156105,0.43629451319191404,0.462296468312915,0.433566433566433,0.46923076923076895,0,0,3,0,1,2,4,3,3,4,3,1,4,2,4,4,3,1,3,2,4,1,3,2,1,2,4,2,4,0,1,0,0,2,1,0,3,2,2,3,3,3,3,1,4,0,4,0,0,2,3,0
LRCH3;625;,0.447881640871765,0.41525945139325104,0.434916392631687,0.484057479692732,0.42255384184768296,0.47236479044658797,0.377819049919903,0.44296768569837897,0.415636576850153,0.47384080566606,0.506955107870877,0.504421834418635,0.5874125874125871,0.5615384615384611,0,0,4,0,0,1,1,4,0,2,2,2,2,4,2,4,2,4,4,3,4,4,4,1,1,1,2,1,3,3,0,3,3,3,0,4,0,3,3,1,1,2,4,3,1,1,1,2,2,4,1,0
CLASRP;285;,0.43618242090652004,0.45503073914369896,0.422883746819743,0.468698535580497,0.448922483878384,0.428556722400942,0.47870433057581296,0.453617097432762,0.517006447159344,0.474604443165975,0.457062671556784,0.481568344660704,0.573426573426573,0.638461538461538,0,0,4,3,2,0,0,4,3,3,1,4,2,1,1,1,3,4,4,0,1,0,4,4,3,3,1,2,4,1,2,2,1,3,1,0,2,1,0,4,0,3,2,0,4,0,1,2,2,4,3,0
KHDRBS1;18;,0.43016312749790997,0.44302872685529604,0.41305861401757,0.416719854769476,0.42797747789666796,0.3971985362001921,0.472303473355885,0.45651606886725105,0.46683365405739,0.4015697875446429,0.40975664447298205,0.43614279008400203,0.45454545454545403,0.623076923076923,0,0,4,4,0,3,3,2,1,0,0,0,4,0,4,3,3,2,0,1,2,2,1,2,2,0,0,2,1,0,1,1,0,4,3,3,4,2,2,0,4,4,3,2,0,2,4,0,0,1,4,2
ATN1;630;,0.469079360465101,0.435306346516279,0.35888552323227896,0.506249983419757,0.352621746510187,0.6615338449097691,0.40784638950058,0.432233993357865,0.449019833223425,0.5301677330092079,0.724558123577562,0.5206052344587321,0.629370629370629,0.7769230769230769,0,0,1,2,2,3,0,0,1,0,1,2,3,4,3,2,2,4,2,1,1,2,2,3,1,1,4,0,1,2,0,4,2,1,1,1,0,2,1,0,4,3,3,1,3,2,2,4,0,0,4,1
NUCKS1;179;,0.43919346544969395,0.460091004604989,0.39297400218481504,0.448395675885202,0.41374344419283793,0.409970121581055,0.44336393030495597,0.44330967504124397,0.483008369469428,0.442725364259461,0.408741379315016,0.4903475649874461,0.6083916083916079,0.446153846153846,0,0,3,0,4,0,3,1,1,0,1,1,4,4,2,0,3,3,0,2,0,0,0,3,0,2,2,3,4,4,2,1,2,3,3,3,4,2,4,4,3,3,1,2,4,1,4,2,4,4,2,2
AEBP2;131;,0.44754641792848204,0.4188689071319471,0.43301808871387293,0.4358476341467629,0.46259236198260606,0.42102349263469,0.488761308379414,0.44848914782010896,0.470289632796795,0.468493735733174,0.45574215576474,0.480653131022802,0.7272727272727271,0.6692307692307691,0,0,4,1,0,0,0,0,2,2,3,2,4,2,0,1,3,2,4,1,4,4,4,2,0,0,3,0,0,4,4,0,1,1,3,3,0,0,3,0,3,0,4,0,0,4,4,1,4,0,3,1
GPHN;188;,0.40444957499802703,0.372443957151386,0.375219241905104,0.425957769590703,0.42063430882380604,0.36460560762333794,0.39465412212842604,0.460372935108539,0.49364667646926397,0.559229564297359,0.491741979204467,0.530351645395336,0.615384615384615,0.607692307692308,0,0,3,2,2,1,3,4,0,1,3,3,4,4,4,1,1,3,0,3,4,0,2,3,0,4,4,4,1,0,4,3,3,0,1,2,3,2,0,4,3,3,3,1,3,1,4,2,0,1,0,1
SRRM2;1419;,0.43839166511551597,0.42849328053279795,0.39961536492340505,0.430184117822276,0.432844208369445,0.405096614230904,0.441119777780206,0.417200507917675,0.45122136947648495,0.40295228024329105,0.402432562990997,0.433016810715591,0.6993006993006989,0.7153846153846151,0,0,4,0,1,3,2,3,0,4,4,0,3,2,1,2,1,3,1,4,3,3,3,2,2,1,2,3,2,2,4,4,1,3,1,4,3,3,1,2,3,4,3,4,2,0,4,0,2,3,1,1
SDPR;35;,0.43944750969925606,0.46152923877207896,0.40860313072715404,0.42366121945251295,0.430063269153552,0.45265362229529404,0.496574404666154,0.440643644503183,0.471983549870065,0.45102888743174396,0.430969516380005,0.446527992595694,0.7342657342657339,0.676923076923077,0,0,0,4,4,0,3,4,0,4,1,0,1,3,4,1,4,0,1,2,0,4,3,0,3,0,2,3,0,2,4,4,2,1,3,2,1,1,0,1,3,4,3,3,4,2,0,1,1,2,1,3
THOC2;1417;,0.475343571487552,0.42269798282140797,0.430489406458942,0.43068712272235105,0.466543955195147,0.435643877509941,0.44344838828222105,0.44131875500742895,0.42192910753620094,0.42111050280346707,0.42987517531599,0.449731527336255,0.6083916083916079,0.607692307692307,0,0,4,2,2,3,4,2,4,4,3,4,0,0,0,3,2,0,1,3,1,3,2,1,1,0,1,4,4,1,0,2,1,3,4,0,0,2,3,2,3,1,0,0,0,3,3,2,2,3,3,1
SDPR;368;,0.4140409799382979,0.430185083712777,0.395793076542262,0.444802186901185,0.42942757365586204,0.41480210217625,0.42997825321567495,0.415045877015738,0.45270037133765206,0.45073163997705495,0.42584605740689097,0.43633792409644606,0.412587412587413,0.476923076923077,0,0,3,2,0,0,2,0,3,3,4,3,0,4,2,0,1,4,0,2,3,3,0,2,1,4,2,3,1,1,0,2,0,1,4,4,4,2,0,0,1,4,2,2,1,4,4,0,3,2,4,3
TRMT10A;21;,0.408092612799955,0.42937488300846205,0.392464560206854,0.415358425081845,0.456581689761839,0.401454546728859,0.500890129114582,0.41013118522722797,0.465806223491596,0.46101452044546204,0.422367346722475,0.47113434712825203,0.461538461538461,0.438461538461539,0,0,4,1,1,2,3,2,2,3,3,1,0,2,4,4,1,0,4,4,0,4,2,4,1,4,1,0,3,0,4,2,0,2,3,4,2,1,1,3,2,1,4,3,0,2,1,3,2,3,2,4
ZC3H13;316;,0.43586187109657304,0.434076395855359,0.39445851536882504,0.46173243465104796,0.430391892922539,0.42250264620953604,0.419250237081331,0.422578487237102,0.448062929120334,0.41478300543266,0.422662253024061,0.449576604804861,0.433566433566433,0.576923076923077,0,0,0,0,3,0,3,0,4,3,2,1,4,1,1,0,2,3,4,4,0,3,2,1,1,1,2,4,0,1,2,1,3,1,2,4,4,2,4,3,0,2,2,1,2,1,1,4,4,2,3,1
SUGP1;483;,0.43097296421813003,0.44993422941612,0.408038641398122,0.440907789582462,0.48982840235468605,0.44013095384574896,0.47045333764337605,0.437906285741823,0.46988751195914097,0.47084570741919607,0.4424091402402279,0.46702331446350204,0.405594405594405,0.384615384615385,0,0,1,1,2,3,3,0,1,3,1,4,4,3,3,0,0,2,1,1,1,3,3,4,2,1,4,1,1,2,2,1,4,1,1,2,3,3,1,0,3,2,0,0,1,1,0,2,0,0,3,1
PDAP1;63;,0.46038400920346795,0.43565425874765396,0.40842158903099,0.41727520896712494,0.47490552990233503,0.444932518098635,0.44982150660852394,0.413560553564932,0.446970832340535,0.456735916662201,0.43689930881031497,0.42916260606700396,0.44055944055944,0.46153846153846206,0,0,0,3,1,4,0,1,3,4,4,4,2,1,2,4,0,1,0,4,2,0,1,3,1,1,0,0,3,1,4,0,1,1,4,0,4,4,4,1,1,3,2,4,3,3,1,4,3,2,2,4
HIVEP1;774;,0.42675054688286496,0.50280164111823,0.43057341152021794,0.4434973114346021,0.542709287216393,0.412785053431865,0.401070273261526,0.38652737669926396,0.39543978740579605,0.554443978479149,0.39878134436463797,0.6009102401785761,0.51048951048951,0.515384615384615,0,0,2,1,2,0,3,3,0,2,1,3,0,4,0,0,1,4,2,4,2,3,1,1,0,1,3,0,0,0,4,4,4,0,3,1,1,2,3,3,3,3,3,2,1,4,4,4,0,2,1,0
ATG9A;735;,0.489833379836331,0.42247972991625504,0.4397635451604339,0.44422662036358795,0.4756850386740279,0.42168127915668197,0.485474197381086,0.451797003353695,0.462385883228734,0.438301353946956,0.464677438893158,0.46544334074551896,0.468531468531468,0.46923076923076895,0,0,2,3,3,4,0,2,2,2,3,1,2,1,4,4,0,2,1,0,3,3,4,2,4,0,3,2,0,3,0,1,3,3,0,3,0,1,0,3,2,4,2,4,4,3,4,3,4,1,2,1
DHX9;137;,0.42605251463928706,0.418610457345111,0.430936822261483,0.451896203156996,0.44338502023465903,0.48588953703970394,0.449672538830074,0.457149789503552,0.42934646754914096,0.456504370379332,0.447644408793331,0.45923620243541396,0.643356643356643,0.623076923076923,0,0,3,0,1,0,0,3,4,0,1,2,4,3,3,4,0,4,3,2,1,1,3,2,2,1,1,0,2,1,1,4,3,3,0,1,3,1,4,4,1,2,1,1,4,4,2,0,3,1,4,2
GLCCI1;66;,0.423789169433713,0.3922205624975739,0.39821232169487997,0.401106204869135,0.4461461761460999,0.427463033557983,0.4185396180640589,0.39785336272006,0.414357019122175,0.4587543688898811,0.42850642248664705,0.45701431235002704,0.44055944055944,0.476923076923077,0,0,1,1,2,3,3,1,1,2,2,4,4,1,3,2,4,4,1,1,3,3,1,1,1,1,0,4,0,0,0,3,0,4,4,4,3,4,0,3,3,1,2,4,3,1,4,1,4,1,0,4
U2SURP;919;,0.375105655517545,0.406925420389748,0.41697500066867604,0.39733351647369,0.398892444416264,0.42771207392431604,0.424786504332368,0.435011584937086,0.375433226591073,0.407332457291316,0.431326593807889,0.39437016838725397,0.671328671328671,0.484615384615385,0,0,1,3,1,3,3,0,2,4,2,4,4,1,4,3,3,1,3,0,0,4,2,1,4,3,2,0,4,2,2,3,2,0,0,4,1,3,0,4,4,0,1,4,0,1,1,0,0,0,2,1
SMARCA4;695;,0.43067844307324893,0.42918240951188197,0.38073716007531705,0.40276276477924494,0.45233362237674696,0.38240016766713203,0.5383970602190471,0.42126623513611294,0.42991137514128996,0.428032355375861,0.39776951062643795,0.475200821218351,0.538461538461538,0.46153846153846206,0,0,2,3,4,4,1,3,2,3,0,1,1,1,2,1,4,3,4,3,3,3,3,4,4,1,1,2,1,4,0,2,3,0,2,2,4,0,1,1,2,4,3,2,1,2,3,3,4,2,0,2
PDS5B;1177;,0.412594925319961,0.385833626758281,0.44775863762310997,0.427832469532404,0.403697140927154,0.40526779432702703,0.3847654859744071,0.424063523488117,0.39268222054486,0.41899083249515007,0.429555397334465,0.408119570022617,0.48951048951048903,0.523076923076923,0,0,3,3,2,2,3,0,4,4,2,4,2,4,1,3,1,2,2,3,2,0,0,4,3,4,2,4,2,0,3,2,0,4,2,0,1,1,2,1,4,2,4,2,4,3,4,2,3,0,4,2
DOCK4;1640;,0.45954254013244206,0.42009943976388103,0.4522535109248,0.466114897727382,0.45907443125878294,0.46794875411729203,0.428353011985637,0.4596607823849171,0.4836063706179579,0.44498109291423105,0.474859126896279,0.43494912549174897,0.671328671328671,0.623076923076923,0,0,1,2,1,2,1,1,4,0,3,4,0,4,0,3,0,4,2,4,3,3,1,1,4,0,4,1,1,4,3,1,1,2,3,3,1,4,4,4,4,0,3,1,4,3,3,2,0,0,4,4
TNRC6B;604;,0.38126012526789793,0.41776121358289003,0.385217599799479,0.42863420117687895,0.42646596249407,0.397613521713486,0.4139178238949,0.39352917098543705,0.44874312754658796,0.46669705022649804,0.40480223451372793,0.419501257721102,0.48251748251748205,0.5692307692307691,0,0,4,4,1,2,4,3,1,4,0,4,0,3,3,2,2,1,2,4,2,3,1,0,0,3,1,4,0,0,1,0,2,1,3,0,4,2,4,2,2,4,4,1,3,2,1,1,3,1,3,2
FCHSD2;681;,0.42553719899398706,0.41107454653623404,0.393046157049099,0.46512556362451096,0.465759319172229,0.538941685359741,0.5936571341857,0.581921728153443,0.533391293335204,0.570771747415912,0.557056792197423,0.572836730926384,0.7342657342657339,0.5692307692307691,0,0,1,0,4,1,0,1,3,0,2,4,0,0,1,3,0,2,4,3,4,0,1,0,0,2,1,1,1,4,1,3,3,1,3,3,1,1,1,0,4,1,3,1,0,0,1,3,3,2,1,4
SLC16A1;461;,0.52714542856648,0.44862570042442895,0.47230205397680997,0.42577895483494,0.48341651619595793,0.470362466610968,0.44836462407258504,0.46246482690355895,0.4493916002058089,0.497952144787104,0.49579876764626896,0.454465213224707,0.44055944055944,0.453846153846154,0,0,0,2,4,0,2,3,4,2,2,3,1,2,2,0,4,0,0,2,3,2,4,4,2,2,0,0,1,1,2,4,1,3,3,1,0,1,2,2,0,4,0,1,1,2,3,0,1,4,3,2
TNKS1BP1;1657;,0.44643239066211104,0.420540295448435,0.417828603025419,0.443654990923032,0.44573614697406605,0.434822257908522,0.477798890989746,0.46718605484809994,0.4812832250964221,0.48666417405940293,0.46540107129311503,0.46947595031019895,0.433566433566433,0.530769230769231,0,0,3,3,1,4,1,1,4,1,4,0,0,3,0,4,3,2,4,1,1,0,4,3,0,3,2,3,2,1,2,3,4,2,2,1,1,2,4,0,3,2,0,4,2,2,3,0,2,0,1,4
KDM7A;604;,0.46373465574459294,0.4601725340802129,0.433744715426725,0.44759934268867796,0.463634143663826,0.42580708381398996,0.467324826359599,0.45963933191963596,0.45022422872323403,0.459420957686381,0.4232166255835971,0.47560043916553996,0.447552447552447,0.430769230769231,0,0,0,2,2,4,0,0,0,2,3,4,3,2,4,3,1,3,4,2,1,2,1,0,3,2,4,4,2,1,4,4,2,1,3,4,1,1,0,1,0,2,1,4,2,4,0,4,3,3,1,2
SREK1IP1;144;,0.40488916167254,0.41998022946815705,0.40108939616572903,0.39748672050325795,0.43969921770429,0.427177423846803,0.437701071879452,0.42129303527427003,0.455745368790129,0.46060672608105196,0.454566695738337,0.422567311939334,0.538461538461538,0.546153846153846,0,0,1,3,1,4,4,2,3,4,3,2,4,2,4,2,3,1,1,4,1,3,4,2,3,3,0,0,0,3,3,0,4,1,1,0,1,4,2,3,2,0,1,4,4,1,1,1,4,4,1,4
SIK3;968;,0.406549386125214,0.41118790684300105,0.406553266071636,0.46240706810229204,0.450891064187245,0.433938277832729,0.449272444608389,0.427997677172456,0.43769490368894703,0.42124828637707,0.42102951718990794,0.42212027433286703,0.5874125874125871,0.5,0,0,0,0,2,0,3,0,4,4,4,4,0,2,1,4,0,0,4,4,4,0,2,2,3,3,0,4,0,1,3,0,2,1,1,3,3,3,3,3,3,1,4,2,4,0,2,4,4,3,2,0
CWC22;831;,0.430173786328949,0.496778414466276,0.449952411670052,0.474181618982298,0.44526356141590295,0.4633909091431379,0.432859717661612,0.45866769123546103,0.441926920847925,0.461653960499399,0.44462079882873795,0.470922220643123,0.419580419580419,0.4,0,0,2,0,4,4,2,1,4,3,3,0,4,2,4,4,0,2,2,2,4,0,2,4,4,1,3,3,0,2,3,1,1,2,2,4,0,1,3,4,2,2,1,2,4,1,4,4,1,3,0,4
PABPC4;109;,0.453641546437325,0.47609114974006506,0.49005667713912704,0.41565670307862995,0.426487903240628,0.451647585192895,0.470548988958089,0.5118783644903839,0.387046576593302,0.469524556029762,0.41942643579084204,0.461076995499608,0.44055944055944,0.392307692307692,0,0,1,2,1,1,1,4,1,4,1,3,4,3,4,0,0,1,2,3,3,2,4,0,3,1,3,4,2,0,4,4,2,3,4,2,2,0,2,3,1,3,4,1,2,2,0,1,1,2,1,2
SIN3B;115;,0.420709398902773,0.41372920213209,0.40377518328011497,0.43790835810746903,0.46231015432274297,0.41890684382846205,0.470232246027411,0.42691442567239,0.453573786820925,0.45924438796427397,0.44701978857678704,0.45611072898092797,0.552447552447553,0.5615384615384611,0,0,4,4,1,4,1,4,0,0,1,1,4,0,0,4,4,3,2,1,4,4,1,0,0,1,0,3,4,0,2,4,2,2,3,1,4,0,1,2,4,1,4,0,2,3,4,2,3,1,4,3
DVL3;125;,0.4474367234910221,0.428104525870507,0.410413235430982,0.42402051393326,0.44474665637724803,0.44457695243623296,0.51944965887515,0.457812204134999,0.47925024977050995,0.454234456681565,0.46480656050564795,0.466006611230065,0.433566433566433,0.507692307692308,0,0,0,2,2,2,0,1,2,4,4,4,2,1,1,1,1,3,0,4,0,4,2,4,1,4,0,1,2,1,3,0,4,0,2,2,1,4,1,3,3,2,4,2,2,0,2,0,0,0,0,2
HIVEP2;565;,0.40848095078117697,0.41948959188805796,0.443682310302445,0.465040838580233,0.44009822800477005,0.441404799352872,0.462455865785979,0.459648197566601,0.40589277201741,0.48247161521178,0.46909246350633504,0.46824120223369503,0.45454545454545403,0.492307692307692,0,0,3,0,0,2,0,4,4,2,3,1,2,3,2,4,0,3,4,1,1,3,3,1,1,4,1,0,1,2,2,4,4,2,4,0,3,0,0,1,3,4,4,4,4,3,2,1,4,0,0,2
ARHGEF11;615;,0.428009238662735,0.4467697346649121,0.43031934930647003,0.466866718047259,0.44353575277554796,0.418265228034956,0.453678426806651,0.48666170634148503,0.44459492668138706,0.4927140180659021,0.40934407415953705,0.48972161392251395,0.447552447552448,0.5538461538461539,0,0,4,3,4,0,3,0,0,4,3,2,2,3,3,4,4,4,4,3,2,2,3,4,2,3,0,3,1,3,3,1,1,4,1,4,3,3,1,2,3,0,0,3,3,1,0,1,0,0,2,0
SRSF11;466;,0.4171571153002921,0.43390969095440796,0.39228455233423404,0.480051531263739,0.43117911883217797,0.41677451389209597,0.400486182500738,0.412698187256676,0.4661112279196071,0.461349603134368,0.439817772628901,0.461942878143692,0.629370629370629,0.546153846153846,0,0,3,4,1,4,0,2,2,2,2,2,4,1,2,2,4,0,0,2,3,4,4,4,1,4,3,3,1,4,2,0,3,2,1,1,0,4,2,3,0,3,0,3,3,2,3,3,3,1,4,3
LARP1;608;,0.400934348784243,0.39602364733747897,0.408807194577499,0.41237113083071397,0.461793656757996,0.395281266484227,0.4466054254695871,0.425619390590769,0.444044178345716,0.466094410345319,0.4143209216472629,0.463034198048933,0.44055944055944,0.376923076923077,0,0,4,4,2,4,2,3,3,0,3,4,3,2,4,3,3,2,4,4,2,3,3,1,4,2,2,4,3,4,1,3,3,4,0,4,2,1,4,1,0,0,2,2,2,0,4,3,3,2,4,1
CCPG1;189;,0.430767824048394,0.412735024876407,0.43841914006686,0.514713441078706,0.43413051558277005,0.454529498403755,0.443449973979182,0.477390722961766,0.49826823629920297,0.44458668037971294,0.506792191190171,0.4826691388345689,0.545454545454545,0.546153846153846,0,0,3,2,3,0,4,4,2,1,3,0,4,4,1,3,3,3,3,3,0,1,1,1,1,2,1,1,1,4,2,2,1,2,3,2,0,0,2,3,0,2,4,4,4,0,2,1,1,2,3,4
CSNK2B;209;,0.413497472243146,0.39908285586802206,0.406337323625454,0.44868546381327795,0.444731927769491,0.41015989432428596,0.45073189832207394,0.44530861136047,0.486075058170518,0.47634303856647203,0.438496877620302,0.462380294108464,0.48251748251748294,0.492307692307692,0,0,2,1,2,2,2,3,1,3,0,2,3,1,4,1,0,2,0,4,3,0,4,3,3,1,0,0,0,3,1,2,4,3,3,4,1,4,1,4,1,1,4,3,2,0,4,4,1,3,3,4
LATS1;463;,0.40398346053021,0.391802144124076,0.360305266504587,0.4312835692012171,0.38082173592070706,0.37512054430769004,0.396793445827619,0.401693581994939,0.42094910553652704,0.380922446416191,0.384552330085946,0.428617283495322,0.38461538461538397,0.453846153846154,0,0,0,0,2,3,3,2,4,0,1,0,4,4,3,2,0,0,3,2,0,1,0,1,1,2,4,0,4,0,4,1,1,4,0,4,2,1,4,4,1,3,4,3,2,2,4,1,3,4,4,1
IRX2;187;,0.40711433793610297,0.419849438058939,0.396360697415144,0.421581305273212,0.475979664885106,0.393946414959493,0.46641639029493803,0.39823581537471103,0.44780224195074103,0.47132629275854,0.424685954499614,0.46004923099015294,0.44055944055944,0.492307692307692,0,0,3,0,0,3,3,0,1,1,4,2,3,2,4,2,3,1,4,4,2,3,3,4,1,4,4,2,2,1,1,1,3,3,0,1,0,3,0,4,0,2,4,1,0,4,1,1,1,0,4,1
SREK1IP1;96;,0.4399674543815739,0.43218607018832794,0.429583885378839,0.47232691629752704,0.473976056137745,0.454914318927761,0.543323856269469,0.5335374678402439,0.524558917765304,0.584838774723347,0.538036355767762,0.5627094014073311,0.447552447552448,0.507692307692308,0,0,1,2,0,0,3,2,0,0,2,2,3,1,3,1,3,4,3,0,3,0,4,2,0,1,1,2,2,0,1,1,0,3,0,2,3,1,1,2,0,0,0,2,0,0,0,2,3,0,0,3
